,author_id,scholarly_output,citations_per_pub,citations,FWCI,h_index,FW_output_in_top,oldest_pub,no_first_old,no_pubs_old,avg_fwci_old,avg_fwvi_old,avg_citescore_old,risingStar
3517,57200210160.0,1,5.0,5,0.74,1,0,2017,0.0,1.0,0.74,1.95,1.5,False
3518,57200211101.0,1,0.0,0,0.0,0,0,2017,0.0,1.0,0.0,1.23,0.4,False
3519,57200211741.0,3,2.0,6,0.28,2,0,2017,0.0,1.0,0.74,1.95,1.5,False
3520,57200212688.0,1,0.0,0,0.0,0,0,2017,0.0,1.0,0.0,1.23,0.4,False
3521,57200213043.0,2,15.0,30,0.88,1,0,2017,0.0,2.0,0.88,2.02,3.5,False
3522,57200213869.0,1,0.0,0,0.0,0,0,2017,0.0,1.0,0.0,1.88,0.4,False
3523,57200214276.0,1,2.0,2,0.0,1,0,2017,0.0,1.0,0.0,1.09,4.5,False
3524,57200218510.0,3,2.3,7,0.46,2,0,2017,0.0,1.0,0.0,0.92,0.5,False
3525,57200219921.0,2,0.5,1,0.0,1,0,2017,0.0,2.0,0.0,1.595,1.85,False
3526,57200226417.0,1,10.0,10,0.3,1,0,2017,0.0,1.0,0.3,2.89,4.5,False
3527,57200231236.0,2,1.5,3,0.31,1,0,2017,0.0,0.0,0.0,0.0,0.0,True
3528,57200243061.0,2,3.0,6,0.28,1,0,2017,0.0,1.0,0.43,0.21,0.0,False
3529,57200245847.0,1,0.0,0,0.0,2,0,2017,0.0,1.0,0.0,0.68,0.2,False
3530,57200248246.0,3,2.0,6,0.32,1,0,2017,0.0,1.0,0.87,2.35,0.0,False
3531,57200256559.0,2,1.5,3,0.24,1,0,2017,0.0,2.0,0.245,3.67,0.7,False
3532,57200257061.0,1,1.0,1,0.0,1,0,2017,0.0,1.0,0.0,0.95,1.4,False
3533,57200259272.0,4,20.0,80,2.78,3,1,2017,0.0,2.0,0.95,0.8,6.5,True
3534,57200260820.0,2,0.0,0,0.0,0,0,2017,0.0,2.0,0.0,0.32999999999999996,1.8,False
3535,57200260834.0,1,0.0,0,0.0,0,0,2017,0.0,1.0,0.0,0.49,0.7,False
3536,57200270610.0,1,6.0,6,1.44,1,0,2017,0.0,1.0,1.44,1.16,0.0,False
3537,57200270859.0,1,1.0,1,0.0,1,0,2017,0.0,1.0,0.0,1.16,0.0,False
3538,57200271683.0,9,10.1,91,2.55,5,1,2017,0.0,4.0,4.3175,1.0275,5.325,False
3539,57200279205.0,1,6.0,6,0.42,1,0,2017,0.0,1.0,0.42,0.74,2.1,False
3540,57200280430.0,1,2.0,2,0.58,1,0,2017,0.0,1.0,0.58,0.81,0.0,False
3541,57200280562.0,3,0.7,2,0.24,1,0,2017,0.0,1.0,0.43,0.54,0.0,False
3542,57200283245.0,1,1.0,1,0.0,1,0,2017,0.0,1.0,0.0,1.16,0.0,False
3543,57200283312.0,1,1.0,1,0.0,1,0,2017,0.0,1.0,0.0,1.16,0.0,False
3544,57200285352.0,1,6.0,6,0.86,1,0,2017,0.0,1.0,0.86,1.52,0.0,False
3545,57200285899.0,2,0.0,0,0.0,0,0,2017,0.0,1.0,0.0,0.4,0.2,True
3546,57200289501.0,1,12.0,12,2.39,1,1,2017,0.0,1.0,2.39,1.05,2.4,False
3547,57200296829.0,2,11.5,23,1.08,2,0,2017,0.0,4.0,1.08,0.865,2.3,False
3548,57200298796.0,1,1.0,1,0.0,1,0,2017,0.0,1.0,0.0,1.48,0.1,False
3549,57200300868.0,1,16.0,16,1.33,1,0,2017,0.0,2.0,1.33,0.87,1.4,False
3550,57200304765.0,1,5.0,5,0.34,2,0,2017,0.0,1.0,0.34,0.72,2.0,False
3551,57200305864.0,4,0.5,2,0.04,1,0,2017,0.0,1.0,0.0,0.65,0.8,True
3552,57200306051.0,1,1.0,1,0.0,1,0,2017,0.0,1.0,0.0,0.65,0.8,False
3553,57200307301.0,1,4.0,4,1.79,1,0,2017,0.0,1.0,1.79,1.44,0.5,False
3554,57200309216.0,2,4.5,9,0.67,1,0,2017,0.0,0.0,0.0,0.0,0.0,True
3555,57200310483.0,2,3.0,6,1.04,2,0,2017,0.0,1.0,1.79,1.44,0.5,True
3556,57200313513.0,3,12.7,38,1.43,7,0,2017,0.0,1.0,1.77,4.3,4.9,False
3557,57200315356.0,2,1.5,3,0.48,1,0,2017,0.0,0.0,0.0,0.0,0.0,True
3558,57200317293.0,1,1.0,1,0.3,1,0,2017,0.0,1.0,0.3,0.42,1.1,False
3559,57200326297.0,1,0.0,0,0.0,0,0,2017,0.0,1.0,0.0,0.35,0.0,False
3560,57200330703.0,1,2.0,2,2.13,1,0,2017,0.0,1.0,2.13,1.0,0.7,False
3561,57200334642.0,1,3.0,3,0.27,1,0,2017,0.0,1.0,0.27,0.42,0.7,False
3562,57200336718.0,16,31.1,498,2.36,12,6,2017,0.0,4.0,1.5825,0.88,6.675,True
3563,57200340904.0,3,3.0,9,1.1,2,1,2017,0.0,0.0,0.0,0.0,0.0,True
3564,57200364069.0,3,14.7,44,0.78,3,0,2017,0.0,2.0,0.925,0.84,2.85,False
3565,57200367398.0,1,2.0,2,0.2,1,0,2017,0.0,1.0,0.2,0.49,5.6,False
3566,57200374625.0,1,5.0,5,0.49,1,0,2017,0.0,1.0,0.49,0.62,0.9,False
3567,57200377600.0,1,10.0,10,0.51,1,0,2017,0.0,1.0,0.51,1.5,5.6,False
3568,57200379986.0,4,0.8,3,0.11,1,0,2017,0.0,1.0,0.0,1.19,0.0,True
3569,57200381217.0,1,10.0,10,0.51,1,0,2017,0.0,1.0,0.51,1.5,5.6,False
3570,57200382674.0,1,10.0,10,0.51,1,0,2017,0.0,1.0,0.51,1.5,5.6,False
3571,57200414812.0,7,2.6,18,0.23,2,0,2017,0.0,1.0,0.0,0.31,0.7,True
3572,57200419176.0,7,7.9,55,1.11,4,1,2017,0.0,4.0,1.5125000000000002,1.32,5.275,False
3573,57200420645.0,1,1.0,1,0.3,1,0,2017,0.0,1.0,0.3,0.92,0.7,False
3574,57200436955.0,6,1.0,6,0.21,2,0,2017,0.0,4.0,0.0,1.0899999999999999,0.05,False
3575,57200446481.0,7,2.7,19,0.71,3,0,2017,0.0,3.0,0.28333333333333327,0.9533333333333335,6.733333333333333,False
3576,57200446967.0,7,2.7,19,0.71,3,0,2017,0.0,4.0,1.115,0.9075,1.6,False
3577,57200447373.0,1,0.0,0,0.0,0,0,2017,0.0,1.0,0.0,0.61,0.0,False
3578,57200447764.0,8,1.1,9,0.21,2,0,2017,0.0,4.0,0.1825,0.9475,0.05,True
3579,57200450346.0,6,1.2,7,0.16,2,0,2017,0.0,2.0,0.205,0.81,1.8,True
3580,57200450558.0,1,1.0,1,0.73,1,0,2017,0.0,1.0,0.73,1.14,0.0,False
3581,57200451346.0,1,1.0,1,0.0,1,0,2017,0.0,2.0,0.0,1.53,0.0,False
3582,57200495521.0,2,8.5,17,0.65,1,0,2017,0.0,1.0,0.15,0.4,0.4,False
3583,57200496513.0,9,4.1,37,0.98,4,1,2017,0.0,4.0,0.5774999999999999,1.1975,3.45,True
3584,57200497148.0,1,12.0,12,0.41,1,0,2017,0.0,1.0,0.41,1.74,5.5,False
3585,57200498242.0,5,2.2,11,0.24,1,0,2017,0.0,2.0,0.355,1.315,2.2,False
3586,57200499950.0,12,5.1,61,1.05,5,0,2017,0.0,1.0,1.96,0.54,1.2,True
3587,57200526075.0,1,3.0,3,0.15,1,0,2017,0.0,1.0,0.15,1.47,0.4,False
3588,57200572424.0,1,3.0,3,1.88,2,0,2017,0.0,1.0,1.88,2.41,0.6,False
3589,57200572881.0,3,1.3,4,0.66,3,0,2017,0.0,1.0,1.88,2.41,0.6,False
3590,57200573619.0,2,2.0,4,1.22,2,0,2017,0.0,1.0,1.88,2.41,0.6,False
3591,57200574508.0,2,5.0,10,2.5,3,1,2017,0.0,0.0,0.0,0.0,0.0,True
3592,57200580598.0,1,2.0,2,0.34,1,0,2017,0.0,1.0,0.34,1.23,0.6,False
3593,57200583478.0,1,3.0,3,1.88,2,0,2017,0.0,1.0,1.88,2.41,0.6,False
3594,57200590016.0,3,7.3,22,0.73,4,0,2017,0.0,2.0,0.755,0.7,6.7,True
3595,57200590682.0,3,11.0,33,1.77,7,1,2017,0.0,1.0,0.3,0.53,7.2,True
3596,57200600676.0,1,4.0,4,0.2,1,0,2017,0.0,2.0,0.2,0.97,0.9,False
3597,57200601481.0,1,0.0,0,0.0,0,0,2017,0.0,1.0,0.0,0.63,0.6,False
3598,57200604149.0,2,4.0,8,0.21,2,0,2017,0.0,1.0,0.22,0.53,4.0,False
3599,57200605855.0,2,0.0,0,0.0,0,0,2017,0.0,1.0,0.0,0.41,0.6,False
3600,57200641220.0,1,4.0,4,0.17,1,0,2017,0.0,2.0,0.17,0.76,5.1,False
3601,57200643612.0,1,6.0,6,1.1,1,0,2017,0.0,1.0,1.1,1.71,0.0,False
3602,57200646582.0,5,1.8,9,0.53,2,0,2017,0.0,0.0,0.0,0.0,0.0,True
3603,57200651325.0,7,0.3,2,0.18,1,0,2017,0.0,4.0,0.3225,1.0724999999999998,0.7,False
3604,57200655363.0,1,4.0,4,0.17,1,0,2017,0.0,2.0,0.17,0.76,5.1,False
3605,57200658167.0,1,4.0,4,0.17,1,0,2017,0.0,2.0,0.17,0.76,5.1,False
3606,57200659997.0,1,4.0,4,0.17,1,0,2017,0.0,2.0,0.17,0.76,5.1,False
3607,57200671429.0,3,2.0,6,0.13,2,0,2017,0.0,2.0,0.09,1.135,3.55,False
3608,57200678808.0,2,17.5,35,1.17,1,0,2017,0.0,2.0,2.34,0.41,6.9,False
3609,57200685814.0,3,20.7,62,1.33,3,1,2017,0.0,4.0,1.6625,2.3725,4.025,False
3610,57200687215.0,2,14.0,28,0.57,5,0,2017,0.0,0.0,0.0,0.0,0.0,True
3611,57200696503.0,1,0.0,0,0.0,0,0,2017,0.0,1.0,0.0,1.36,1.0,False
3612,57200696605.0,1,0.0,0,0.0,0,0,2017,0.0,1.0,0.0,1.36,1.0,False
3613,57200696669.0,2,5.0,10,1.17,2,0,2017,0.0,1.0,0.45,2.0,1.0,True
3614,57200701310.0,1,6.0,6,0.5,1,0,2017,0.0,1.0,0.5,0.97,1.0,False
3615,57200701909.0,4,3.0,12,1.04,3,1,2017,0.0,2.0,1.52,0.8049999999999999,1.75,True
3616,57200731418.0,1,21.0,21,0.76,1,0,2017,0.0,1.0,0.76,1.42,4.4,False
3617,57200751961.0,1,5.0,5,0.29,1,0,2017,0.0,1.0,0.29,1.64,0.8,False
3618,57200752892.0,1,2.0,2,0.12,1,0,2017,0.0,1.0,0.12,1.74,1.9,False
3619,57200754495.0,1,1.0,1,0.0,1,0,2017,0.0,1.0,0.0,0.54,1.5,False
3620,57200755117.0,1,0.0,0,0.0,1,0,2017,0.0,1.0,0.0,2.01,0.1,False
3621,57200757322.0,3,0.7,2,0.04,1,0,2017,0.0,2.0,0.0,0.35,0.0,False
3622,57200761465.0,1,0.0,0,0.0,0,0,2017,0.0,1.0,0.0,1.63,0.1,False
3623,57200762496.0,2,7.5,15,0.43,2,0,2017,0.0,2.0,0.42999999999999994,1.27,1.65,False
3624,57200768902.0,5,4.6,23,1.73,3,1,2017,0.0,3.0,0.49333333333333335,1.3533333333333335,1.5666666666666667,True
3625,57200794333.0,4,2.3,9,0.34,2,0,2017,0.0,1.0,0.12,1.36,0.8,True
3626,57200796084.0,4,19.3,77,1.32,4,1,2017,0.0,2.0,0.475,1.32,4.25,True
3627,57200796119.0,2,17.0,34,1.02,2,0,2017,0.0,2.0,1.02,1.195,4.6,False
3628,57200818715.0,1,1.0,1,0.02,1,0,2017,0.0,1.0,0.02,0.19,0.5,False
3629,57200822240.0,2,8.0,16,2.17,2,1,2017,0.0,1.0,2.88,0.96,0.7,False
3630,57200822408.0,4,0.3,1,0.01,2,0,2017,0.0,1.0,0.03,1.66,0.5,True
3631,57200857925.0,1,0.0,0,0.0,0,0,2017,0.0,1.0,0.0,1.41,1.9,False
3632,57200910798.0,5,21.4,107,1.11,5,0,2017,0.0,4.0,0.9775,2.6,6.65,False
3633,57200916947.0,1,11.0,11,0.3,1,0,2017,0.0,1.0,0.3,1.84,4.4,False
3634,57200920159.0,1,0.0,0,0.0,0,0,2017,0.0,1.0,0.0,0.34,0.0,False
3635,57200938942.0,14,4.4,62,1.5,5,2,2017,0.0,3.0,4.54,1.4933333333333334,0.0,False
3636,57200944491.0,1,2.0,2,0.1,1,0,2017,0.0,1.0,0.1,1.15,1.3,False
3637,57200946675.0,1,2.0,2,0.1,1,0,2017,0.0,1.0,0.1,1.15,1.3,False
3638,57200958746.0,2,0.5,1,0.36,1,0,2017,0.0,1.0,0.0,0.7,0.0,False
3639,57200986550.0,3,1.7,5,0.05,1,0,2017,0.0,2.0,0.075,0.89,5.35,False
3640,57201002265.0,1,2.0,2,0.54,1,0,2017,0.0,1.0,0.54,1.17,0.0,False
3641,57201003177.0,1,0.0,0,0.0,0,0,2017,0.0,1.0,0.0,1.99,0.0,False
3642,57201036192.0,1,50.0,50,2.64,1,1,2017,0.0,1.0,2.64,2.77,3.5,False
3643,57201056801.0,1,0.0,0,0.0,0,0,2017,0.0,1.0,0.0,1.04,0.1,False
3644,57201057742.0,1,7.0,7,5.83,1,1,2017,0.0,1.0,5.83,2.92,0.0,False
3645,57201060223.0,1,0.0,0,0.0,0,0,2017,0.0,1.0,0.0,0.35,0.1,False
3646,57201061015.0,2,7.0,14,0.48,3,0,2017,0.0,1.0,0.31,0.2,3.6,False
3647,57201061425.0,3,0.0,0,0.0,0,0,2017,0.0,2.0,0.0,1.01,0.1,False
3648,57201062927.0,9,4.1,37,0.53,3,0,2017,0.0,8.0,0.4025,1.2674999999999998,2.2375,False
3649,57201068076.0,1,0.0,0,0.0,0,0,2017,0.0,1.0,0.0,0.5,1.4,False
3650,57201074924.0,1,0.0,0,0.0,0,0,2017,0.0,1.0,0.0,2.33,6.8,False
3651,57201078241.0,1,0.0,0,0.0,1,0,2017,0.0,1.0,0.0,0.5,1.4,False
3652,57201079028.0,1,0.0,0,0.0,2,0,2017,0.0,1.0,0.38,0.84,4.3,False
3653,57201088086.0,1,0.0,0,0.0,0,0,2017,0.0,1.0,0.0,0.75,0.0,False
3654,57201102914.0,1,4.0,4,0.3,1,0,2017,0.0,1.0,0.3,0.94,3.2,False
3655,57201109925.0,1,2.0,2,0.46,1,0,2017,0.0,1.0,0.46,0.58,0.0,False
3656,57201118113.0,3,2.0,6,0.47,2,0,2017,0.0,1.0,0.51,1.3,4.9,False
3657,57201119683.0,2,2.0,4,0.2,1,0,2017,0.0,1.0,0.4,1.8,5.7,False
3658,57201121544.0,1,1.0,1,0.09,1,0,2017,0.0,2.0,0.09,0.58,1.4,False
3659,57201198206.0,4,6.3,25,0.67,4,0,2017,0.0,0.0,0.0,0.0,0.0,True
3660,57201203539.0,1,11.0,11,0.4,1,0,2017,0.0,1.0,0.4,1.33,8.4,False
3661,57201211874.0,1,0.0,0,0.0,0,0,2017,0.0,1.0,0.0,1.21,0.1,False
3662,57201212288.0,1,0.0,0,0.0,0,0,2017,0.0,1.0,0.0,0.4,0.1,False
3663,57201213773.0,1,0.0,0,0.0,0,0,2017,0.0,1.0,0.0,1.21,0.1,False
3664,57201213981.0,1,0.0,0,0.0,0,0,2017,0.0,1.0,0.0,1.21,0.1,False
3665,57201214433.0,1,0.0,0,0.0,0,0,2017,0.0,1.0,0.0,0.94,0.1,False
3666,57201215173.0,1,0.0,0,0.0,0,0,2017,0.0,1.0,0.0,0.4,0.1,False
3667,57201215581.0,1,0.0,0,0.0,0,0,2017,0.0,1.0,0.0,0.4,0.1,False
3668,57201216659.0,1,0.0,0,0.0,0,0,2017,0.0,1.0,0.0,0.4,0.1,False
3669,57201257237.0,5,3.8,19,0.8,3,1,2017,0.0,2.0,0.375,0.475,5.95,False
3670,57201285876.0,1,6.0,6,0.45,1,0,2017,0.0,1.0,0.45,1.06,1.6,False
3671,57201292636.0,1,2.0,2,0.0,1,0,2017,0.0,1.0,0.0,1.68,0.0,False
3672,57201297734.0,1,6.0,6,0.54,1,0,2017,0.0,1.0,0.54,0.4,0.7,False
3673,57201304210.0,1,16.0,16,1.08,4,0,2017,0.0,1.0,1.08,1.79,4.9,False
3674,57201304255.0,1,12.0,12,0.24,2,0,2017,0.0,2.0,0.24,0.99,15.0,True
3675,57201309755.0,3,2.3,7,0.44,1,0,2017,0.0,2.0,0.59,1.62,0.7,False
3676,57201320781.0,1,1.0,1,0.0,1,0,2017,0.0,1.0,0.0,0.61,0.0,False
3677,57201323407.0,1,1.0,1,0.0,1,0,2017,0.0,1.0,0.0,0.38,0.0,False
3678,57201325748.0,1,1.0,1,0.0,1,0,2017,0.0,1.0,0.0,0.61,0.0,False
3679,57201357876.0,1,0.0,0,0.0,0,0,2017,0.0,1.0,0.0,0.91,0.4,False
3680,57201358370.0,1,0.0,0,0.0,0,0,2017,0.0,1.0,0.0,0.91,0.4,False
3681,57201362946.0,1,0.0,0,0.0,0,0,2017,0.0,1.0,0.0,0.91,0.4,False
3682,57201367305.0,4,5.3,21,0.91,2,1,2017,0.0,1.0,0.24,1.22,0.9,True
3683,57201375251.0,1,4.0,4,0.12,1,0,2017,0.0,2.0,0.06,0.88,2.45,False
3684,57201380663.0,1,11.0,11,1.5,1,0,2017,0.0,1.0,1.5,0.8,4.6,False
3685,57201385613.0,2,5.5,11,0.6,1,0,2017,0.0,1.0,1.21,1.17,2.0,False
3686,57201390256.0,1,3.0,3,0.26,1,0,2017,0.0,1.0,0.26,0.34,1.2,False
3687,57201390266.0,3,3.3,10,0.33,3,0,2017,0.0,2.0,0.255,0.17,0.8,True
3688,57201392688.0,1,3.0,3,0.26,1,0,2017,0.0,1.0,0.26,0.34,1.2,False
3689,57201394229.0,3,0.3,1,0.0,1,0,2017,0.0,0.0,0.0,0.0,0.0,True
3690,57201397067.0,1,6.0,6,0.52,1,0,2017,0.0,1.0,0.52,0.72,1.2,False
3691,57201397432.0,1,3.0,3,0.26,1,0,2017,0.0,1.0,0.26,0.34,1.2,False
3692,57201397517.0,1,4.0,4,0.26,1,0,2017,0.0,1.0,0.26,0.61,1.2,False
3693,57201398424.0,1,2.0,2,0.15,1,0,2017,0.0,1.0,0.15,0.56,0.3,False
3694,57201398739.0,1,4.0,4,0.17,1,0,2017,0.0,1.0,0.17,0.27,1.2,False
3695,57201398790.0,1,0.0,0,0.0,0,0,2017,0.0,1.0,0.0,0.73,3.6,False
3696,57201421200.0,1,18.0,18,1.51,1,0,2017,0.0,2.0,1.51,3.54,0.0,False
3697,57201423289.0,2,2.0,4,0.14,1,0,2017,0.0,1.0,0.0,1.4,0.8,False
3698,57201435147.0,1,18.0,18,1.51,1,0,2017,0.0,2.0,1.51,3.54,0.0,False
3699,57201457220.0,2,9.0,18,0.6,2,0,2017,0.0,2.0,0.6,0.895,2.55,False
3700,57201458196.0,1,6.0,6,1.41,1,0,2017,0.0,1.0,1.41,1.33,3.6,False
3701,57201459368.0,4,4.5,18,0.3,2,0,2017,0.0,2.0,0.6,0.895,2.55,False
3702,57201460519.0,5,5.8,29,0.54,3,0,2017,0.0,3.0,0.66,1.1366666666666667,3.233333333333333,False
3703,57201464974.0,3,11.0,33,0.88,8,0,2017,0.0,4.0,0.8125000000000001,1.1,5.4750000000000005,True
3704,57201501317.0,2,3.0,6,0.37,1,0,2017,0.0,2.0,0.375,3.59,0.9,False
3705,57201505053.0,1,1.0,1,0.15,1,0,2017,0.0,1.0,0.15,1.84,1.0,False
3706,57201514101.0,2,5.5,11,0.33,1,0,2017,0.0,1.0,0.66,0.85,9.4,False
3707,57201529543.0,5,2.8,14,0.62,4,0,2017,0.0,0.0,0.0,0.0,0.0,True
3708,57201555246.0,4,1.5,6,0.15,1,0,2017,0.0,3.0,0.20666666666666667,1.0233333333333332,0.9333333333333332,False
3709,57201556399.0,1,0.0,0,0.0,0,0,2017,0.0,1.0,0.0,3.71,0.0,False
3710,57201573323.0,1,1.0,1,0.42,3,0,2017,0.0,7.0,0.14714285714285716,2.164285714285714,1.9,False
3711,57201579366.0,1,4.0,4,0.23,1,0,2017,0.0,1.0,0.23,1.34,1.1,False
3712,57201581776.0,1,0.0,0,0.0,0,0,2017,0.0,1.0,0.0,0.12,0.0,False
3713,57201590555.0,1,4.0,4,0.23,1,0,2017,0.0,1.0,0.23,1.34,1.1,False
3714,57201613544.0,1,0.0,0,0.0,0,0,2017,0.0,1.0,0.0,1.2,0.2,False
3715,57201615435.0,1,0.0,0,0.0,0,0,2017,0.0,2.0,0.0,1.68,0.2,False
3716,57201616865.0,5,0.0,0,0.0,0,0,2017,0.0,2.0,0.0,1.2349999999999999,0.15000000000000002,False
3717,57201618702.0,1,0.0,0,0.0,0,0,2017,0.0,2.0,0.0,1.68,0.2,False
3718,57201618987.0,8,4.8,38,0.53,4,0,2017,0.0,4.0,0.35,0.6699999999999999,3.975,False
3719,57201620403.0,9,0.0,0,0.0,0,0,2017,0.0,5.0,0.0,2.032,0.12,False
3720,57201633448.0,1,9.0,9,0.84,1,0,2017,0.0,1.0,0.84,1.28,6.6,False
3721,57201635284.0,3,2.3,7,0.37,2,0,2017,0.0,0.0,0.0,0.0,0.0,True
3722,57201639900.0,2,1.0,2,0.77,1,0,2017,0.0,1.0,0.77,1.09,0.0,False
3723,57201640660.0,1,0.0,0,0.0,0,0,2017,0.0,1.0,0.0,1.42,0.0,False
3724,57201642004.0,1,78.0,78,3.23,1,1,2017,0.0,1.0,3.23,1.81,6.6,False
3725,57201695538.0,1,7.0,7,0.31,3,0,2017,0.0,2.0,0.41500000000000004,0.905,5.6,False
3726,57201707678.0,33,15.8,523,3.03,10,9,2017,0.0,16.0,1.1493749999999998,1.260625,4.775,True
3727,57201707777.0,7,5.0,35,0.39,4,0,2017,0.0,4.0,0.405,1.215,5.05,False
3728,57201718628.0,1,0.0,0,0.0,0,0,2017,0.0,1.0,0.0,0.39,0.1,False
3729,57201726979.0,1,0.0,0,0.0,0,0,2017,0.0,1.0,0.0,0.39,0.1,False
3730,57201728561.0,7,19.4,136,1.71,8,2,2017,0.0,6.0,1.6466666666666665,1.6883333333333332,11.833333333333334,False
3731,57201735208.0,4,8.0,32,0.61,2,0,2017,0.0,1.0,1.73,3.03,5.0,False
3732,57201736330.0,2,0.0,0,0.0,0,0,2017,0.0,1.0,0.0,0.49,0.1,True
3733,57201742924.0,2,18.0,36,0.99,2,0,2017,0.0,1.0,1.13,3.4,3.8,False
3734,57201760489.0,7,5.6,39,1.82,4,3,2017,0.0,1.0,3.14,4.19,1.5,False
3735,57201800981.0,1,15.0,15,0.78,3,0,2017,0.0,0.0,0.0,0.0,0.0,True
3736,57201844530.0,1,102.0,102,5.73,1,1,2017,0.0,1.0,5.73,2.3,8.8,False
3737,57201850758.0,3,3.3,10,0.55,2,0,2017,0.0,2.0,0.435,2.285,1.2,False
3738,57201852061.0,1,0.0,0,0.0,0,0,2017,0.0,2.0,0.0,3.34,0.0,False
3739,57201856154.0,1,1.0,1,0.0,1,0,2017,0.0,1.0,0.0,0.37,0.0,False
3740,57201860379.0,2,1.5,3,0.22,1,0,2017,0.0,2.0,0.225,0.64,0.3,False
3741,57201898050.0,8,31.1,249,1.99,7,4,2017,0.0,5.0,1.9900000000000002,1.376,9.18,False
3742,57201908980.0,1,1.0,1,0.19,1,0,2017,0.0,2.0,0.21000000000000002,1.6949999999999998,1.85,False
3743,57201909021.0,1,9.0,9,0.89,1,0,2017,0.0,1.0,0.89,2.02,0.0,False
3744,57202030885.0,1,1.0,1,0.04,1,0,2017,0.0,2.0,0.04,2.75,0.1,False
3745,57202036917.0,1,35.0,35,2.18,7,0,2017,0.0,1.0,2.18,1.46,18.5,False
3746,57202071360.0,1,2.0,2,0.0,1,0,2017,0.0,1.0,0.0,1.36,0.7,False
3747,57202107177.0,1,0.0,0,0.0,46,0,2017,0.0,6.0,0.47333333333333333,1.325,0.21666666666666667,False
3748,57202107320.0,3,6.0,18,0.32,2,0,2017,0.0,1.0,0.17,0.8,6.3,False
3749,57202119540.0,1,22.0,22,1.37,1,0,2017,0.0,1.0,1.37,0.74,4.6,False
3750,57202140046.0,1,11.0,11,0.6,1,0,2017,0.0,1.0,0.6,2.85,4.5,False
3751,57202155008.0,4,19.5,78,0.7,2,0,2017,0.0,1.0,0.96,1.41,5.6,True
3752,57202155182.0,2,2.5,5,0.18,2,0,2017,0.0,2.0,0.18,0.53,1.5,False
3753,57202193766.0,3,1.3,4,0.12,1,0,2017,0.0,2.0,0.185,1.45,0.5,True
3754,57202207801.0,7,6.7,47,0.67,4,0,2017,0.0,1.0,0.0,2.56,1.0,True
3755,57202233064.0,2,1.5,3,0.15,1,0,2017,0.0,1.0,0.0,1.22,0.5,False
3756,57202289013.0,4,3.3,13,0.49,2,0,2017,0.0,1.0,1.2,0.47,7.7,False
3757,57202291366.0,2,3.5,7,0.8,2,0,2017,0.0,1.0,1.31,4.05,0.0,False
3758,57202306054.0,2,3.5,7,0.38,3,0,2017,0.0,6.0,0.34,0.4133333333333334,1.6666666666666667,False
3759,57202329105.0,1,8.0,8,1.52,1,0,2017,0.0,1.0,1.52,0.6,0.0,False
3760,57202332497.0,1,8.0,8,1.52,1,0,2017,0.0,1.0,1.52,0.6,0.0,False
3761,57202347865.0,3,4.7,14,0.72,2,0,2017,0.0,1.0,0.83,0.63,1.9,True
3762,57202349574.0,2,0.0,0,0.0,0,0,2017,0.0,1.0,0.0,2.02,0.0,False
3763,57202384102.0,4,6.8,27,1.97,3,1,2017,0.0,1.0,0.0,0.75,0.0,True
3764,57202420405.0,1,3.0,3,0.27,1,0,2017,0.0,1.0,0.27,1.48,0.0,False
3765,57202441555.0,2,1.5,3,0.14,1,0,2017,0.0,2.0,0.135,1.025,1.45,False
3766,57202441870.0,7,7.9,55,0.54,4,0,2017,0.0,2.0,0.3,0.445,2.1,False
3767,57202452790.0,1,148.0,148,5.63,146,1,2017,0.0,1.0,5.63,1.55,45.4,False
3768,57202463896.0,2,0.0,0,0.0,0,0,2017,0.0,1.0,0.0,0.53,0.0,False
3769,57202530605.0,5,3.6,18,0.66,3,1,2017,0.0,3.0,0.7966666666666667,1.5333333333333332,0.2333333333333333,False
3770,57202536964.0,1,0.0,0,0.0,0,0,2017,0.0,1.0,0.0,0.25,0.0,False
3771,57202563459.0,55,2.4,134,1.29,42,6,2017,0.0,1.0,1.59,0.33,6.2,False
3772,57202599461.0,1,1.0,1,0.04,1,0,2017,0.0,2.0,0.04,2.75,0.1,False
3773,57202603168.0,1,1.0,1,0.04,1,0,2017,0.0,2.0,0.04,2.75,0.1,False
3774,57202604767.0,1,0.0,0,0.0,3,0,2017,0.0,2.0,0.0,1.9,1.0,False
3775,57202605605.0,1,1.0,1,0.04,1,0,2017,0.0,2.0,0.04,2.75,0.1,False
3776,57202606411.0,1,1.0,1,0.04,1,0,2017,0.0,2.0,0.04,2.75,0.1,False
3777,57202606623.0,2,2.5,5,0.56,1,0,2017,0.0,1.0,0.09,0.37,0.0,False
3778,57202612385.0,1,1.0,1,0.04,1,0,2017,0.0,2.0,0.04,2.75,0.1,False
3779,57202613056.0,1,1.0,1,0.04,1,0,2017,0.0,2.0,0.04,2.75,0.1,False
3780,57202631253.0,1,11.0,11,1.13,2,0,2017,0.0,1.0,1.13,0.54,5.7,False
3781,57202632141.0,2,33.0,66,1.51,2,0,2017,0.0,2.0,1.51,3.38,3.3,False
3782,57202653748.0,4,1.0,4,0.05,1,0,2017,0.0,2.0,0.04,0.3,2.0500000000000003,False
3783,57202689402.0,1,3.0,3,0.49,1,0,2017,0.0,1.0,0.49,0.89,1.8,False
3784,57202709224.0,1,1.0,1,0.15,1,0,2017,0.0,1.0,0.15,2.32,1.0,False
